nivel,grupo,indicador,resultado,cv
"dist","021203","electricidad",1,0
"dist","021203","cocina_lena",1,0
"dist","021205","piso_tierra",.8571429,.0168359
"dist","021205","agua_red_publica",1,0
"dist","021205","desague_red_publica",1,0
"dist","021205","electricidad",.9285714,.0466224
"dist","021205","cocina_lena",.9285714,.0466224
"dist","021207","piso_tierra",.875,0
"dist","021207","agua_red_publica",1,0
"dist","021207","desague_red_publica",.375,0
"dist","021207","electricidad",1,0
"dist","021207","cocina_lena",1,0
"dist","021208","piso_tierra",.875,0
"dist","021208","agua_red_publica",1,0
"dist","021208","desague_red_publica",.75,0
"dist","021208","electricidad",1,0
"dist","021208","cocina_lena",1,0
"dist","021209","piso_tierra",.625,0
"dist","021209","agua_red_publica",.75,0
"dist","021209","desague_red_publica",0,
"dist","021209","electricidad",1,0
"dist","021209","cocina_lena",1,0
"dist","021301","piso_tierra",.5,0
"dist","021301","agua_red_publica",1,0
"dist","021301","desague_red_publica",.875,0
"dist","021301","electricidad",1,0
"dist","021301","cocina_lena",.875,0
"dist","021303","piso_tierra",1,0
"dist","021303","agua_red_publica",1,0
"dist","021303","desague_red_publica",0,
"dist","021303","electricidad",1,0
"dist","021303","cocina_lena",1,0
"dist","021401","piso_tierra",1,0
"dist","021401","agua_red_publica",.875,0
"dist","021401","desague_red_publica",.375,0
"dist","021401","electricidad",.875,0
"dist","021401","cocina_lena",1,0
"dist","021403","piso_tierra",1,0
"dist","021403","agua_red_publica",.875,1.59e-17
"dist","021403","desague_red_publica",.625,0
"dist","021403","electricidad",.875,1.59e-17
"dist","021403","cocina_lena",.875,1.59e-17
"dist","021405","piso_tierra",.1428571,1.46e-16
"dist","021405","agua_red_publica",.8571429,4.04e-17
"dist","021405","desague_red_publica",1,0
"dist","021405","electricidad",1,0
"dist","021405","cocina_lena",1,0
"dist","021406","piso_tierra",.875,0
"dist","021406","agua_red_publica",.75,0
"dist","021406","desague_red_publica",0,
"dist","021406","electricidad",.75,0
"dist","021406","cocina_lena",.875,0
"dist","021409","piso_tierra",.1428571,0
"dist","021409","agua_red_publica",1,0
"dist","021409","desague_red_publica",.5714286,1.21e-17
"dist","021409","electricidad",1,0
"dist","021409","cocina_lena",.7142857,0
"dist","021501","piso_tierra",.7142857,1.94e-17
"dist","021501","agua_red_publica",.8571429,1.62e-17
"dist","021501","desague_red_publica",1,0
"dist","021501","electricidad",1,0
"dist","021501","cocina_lena",1,0
"dist","021503","piso_tierra",.8207138,.1981608
"dist","021503","agua_red_publica",.3585725,.9071155
"dist","021503","desague_red_publica",.3585725,.9071155
"dist","021503","electricidad",.4387509,.6486786
"dist","021503","cocina_lena",.8207138,.1981608
"dist","021507","piso_tierra",.75,0
"dist","021507","agua_red_publica",1,0
"dist","021507","desague_red_publica",1,0
"dist","021507","electricidad",1,0
"dist","021507","cocina_lena",1,0
"dist","021509","piso_tierra",.7432162,.3361282
"dist","021509","agua_red_publica",.8378559,.198774
"dist","021509","desague_red_publica",.5946396,.7001886
"dist","021509","electricidad",1,0
"dist","021509","cocina_lena",1,0
"dist","021511","piso_tierra",1,0
"dist","021511","agua_red_publica",1,0
"dist","021511","desague_red_publica",.5,0
"dist","021511","electricidad",1,0
"dist","021511","cocina_lena",1,0
"dist","021601","piso_tierra",.6088974,.1794759
"dist","021601","agua_red_publica",.9274017,.0785581
"dist","021601","desague_red_publica",.3091339,.0785581
"dist","021601","electricidad",.9637009,.0377996
"dist","021601","cocina_lena",1,0
"dist","021602","piso_tierra",.875,9.91e-18
"dist","021602","agua_red_publica",.8224109,.1607616
"dist","021602","desague_red_publica",.1316072,.6697305
"dist","021602","electricidad",1,0
"dist","021602","cocina_lena",.9408036,.0468437
"dist","021603","piso_tierra",1,0
"dist","021603","agua_red_publica",.875,0
"dist","021603","desague_red_publica",0,
"dist","021603","electricidad",.625,0
"dist","021603","cocina_lena",1,0
"dist","021701","piso_tierra",.6919731,.6160537
"dist","021701","agua_red_publica",.8846712,.0803109
"dist","021701","desague_red_publica",.8846712,.0803109
"dist","021701","electricidad",1,0
"dist","021701","cocina_lena",.7946488,.3576361
"dist","021702","piso_tierra",.875,0
"dist","021702","agua_red_publica",.5,0
"dist","021702","desague_red_publica",.375,0
"dist","021702","electricidad",.625,0
"dist","021702","cocina_lena",1,0
"dist","021708","piso_tierra",.375,0
"dist","021708","agua_red_publica",.875,0
"dist","021708","desague_red_publica",.875,0
"dist","021708","electricidad",.875,0
"dist","021708","cocina_lena",.75,0
"dist","021801","piso_tierra",.1386508,.2311073
"dist","021801","agua_red_publica",.9639039,.0243641
"dist","021801","desague_red_publica",.8996032,.0538397
"dist","021801","electricidad",.9946238,.0054273
"dist","021801","cocina_lena",.195907,.2268465
"dist","021802","piso_tierra",.8224109,.2273512
"dist","021802","agua_red_publica",1,0
"dist","021802","desague_red_publica",0,
"dist","021802","electricidad",1,0
"dist","021802","cocina_lena",.9408036,.066247
"dist","021803","piso_tierra",.112869,.3870507
"dist","021803","agua_red_publica",1,0
"dist","021803","desague_red_publica",1,0
"dist","021803","electricidad",1,0
"dist","021803","cocina_lena",.2230971,.7627029
"dist","021804","piso_tierra",.5,0
"dist","021804","agua_red_publica",1,0
"dist","021804","desague_red_publica",.5,0
"dist","021804","electricidad",1,0
"dist","021804","cocina_lena",1,0
"dist","021806","piso_tierra",.3286378,.4573415
"dist","021806","agua_red_publica",.689625,.2469875
"dist","021806","desague_red_publica",.641876,.2952318
"dist","021806","electricidad",.9462807,.044622
"dist","021806","cocina_lena",.4424992,.3673982
"dist","021807","piso_tierra",.3333333,4.16e-17
"dist","021807","agua_red_publica",1,0
"dist","021807","desague_red_publica",1,0
"dist","021807","electricidad",1,0
"dist","021807","cocina_lena",.1666667,4.16e-17
"dist","021808","piso_tierra",.3979812,.2120185
"dist","021808","agua_red_publica",.961133,.0388817
"dist","021808","desague_red_publica",1,0
"dist","021808","electricidad",.961133,.0388817
"dist","021808","cocina_lena",.5680496,.2298272
"dist","021809","piso_tierra",.0588273,.5128109
"dist","021809","agua_red_publica",.8193647,.096328
"dist","021809","desague_red_publica",.832477,.101076
"dist","021809","electricidad",1,0
"dist","021809","cocina_lena",.0992307,.3374303
"dist","021906","piso_tierra",1,0
"dist","021906","agua_red_publica",1,0
"dist","021906","desague_red_publica",.625,0
"dist","021906","electricidad",1,0
"dist","021906","cocina_lena",1,0
"dist","021909","piso_tierra",1,0
"dist","021909","agua_red_publica",.625,.2828427
"dist","021909","desague_red_publica",0,
"dist","021909","electricidad",.9375,.0471405
"dist","021909","cocina_lena",1,0
"dist","022001","piso_tierra",.6592778,.1244717
"dist","022001","agua_red_publica",.9558597,.0454007
"dist","022001","desague_red_publica",.4521121,.1789754
"dist","022001","electricidad",.8870878,.0570967
"dist","022001","cocina_lena",.9099191,.0194681
"dist","022002","piso_tierra",1,0
"dist","022002","agua_red_publica",.5,0
"dist","022002","desague_red_publica",0,
"dist","022002","electricidad",.875,1.59e-17
"dist","022002","cocina_lena",.875,1.59e-17
"dist","022005","piso_tierra",1,0
"dist","022005","agua_red_publica",.125,0
"dist","022005","desague_red_publica",0,
"dist","022005","electricidad",1,0
"dist","022005","cocina_lena",.875,0
"dist","022008","piso_tierra",.7591745,.2255466
"dist","022008","agua_red_publica",.9111238,.1015373
"dist","022008","desague_red_publica",.6889334,.1455572
"dist","022008","electricidad",.9555619,.0484077
"dist","022008","cocina_lena",.9036698,.0757928
"dist","030101","piso_tierra",.1072325,.3294095
"dist","030101","agua_red_publica",1,0
"dist","030101","desague_red_publica",1,0
"dist","030101","electricidad",.9943622,.0058478
"dist","030101","cocina_lena",.4136926,.1277943
"dist","030102","piso_tierra",.8125,.1631785
"dist","030102","agua_red_publica",.9375,.0471405
"dist","030102","desague_red_publica",.5,.7071068
"dist","030102","electricidad",.875,.1010153
"dist","030102","cocina_lena",.9375,.0471405
"dist","030103","piso_tierra",.75,0
"dist","030103","agua_red_publica",1,0
"dist","030103","desague_red_publica",0,
"dist","030103","electricidad",1,0
"dist","030103","cocina_lena",1,0
"dist","030104","piso_tierra",.5138697,.3303322
"dist","030104","agua_red_publica",.9829394,.0165239
"dist","030104","desague_red_publica",.6413624,.2911305
"dist","030104","electricidad",.9146969,.1035728
"dist","030104","cocina_lena",.7219703,.1496966
"dist","030105","piso_tierra",1,0
"dist","030105","agua_red_publica",.625,0
"dist","030105","desague_red_publica",.125,0
"dist","030105","electricidad",.5,0
"dist","030105","cocina_lena",1,0
"dist","030106","piso_tierra",.8105263,.1635577
"dist","030106","agua_red_publica",1,0
"dist","030106","desague_red_publica",.5052631,.6996636
"dist","030106","electricidad",.6907895,.3198462
"dist","030106","cocina_lena",.8736842,.1011562
"dist","030107","piso_tierra",.75,0
"dist","030107","agua_red_publica",1,0
"dist","030107","desague_red_publica",.125,0
"dist","030107","electricidad",1,0
"dist","030107","cocina_lena",1,0
"dist","030108","piso_tierra",.75,0
"dist","030108","agua_red_publica",1,0
"dist","030108","desague_red_publica",.75,0
"dist","030108","electricidad",1,0
"dist","030108","cocina_lena",1,0
"dist","030109","piso_tierra",.3286426,.4877047
"dist","030109","agua_red_publica",.977515,.0195608
"dist","030109","desague_red_publica",.8426049,.1588489
"dist","030109","electricidad",.977515,.0195608
"dist","030109","cocina_lena",.676437,.1959789
"dist","030201","piso_tierra",.4057794,.2105298
"dist","030201","agua_red_publica",.911157,.0283523
"dist","030201","desague_red_publica",.7486846,.0825357
"dist","030201","electricidad",.9800645,.020696
"dist","030201","cocina_lena",.5973438,.1610478
"dist","030202","piso_tierra",.7378814,.2171988
"dist","030202","agua_red_publica",.9572714,.0505827
"dist","030202","desague_red_publica",.2232214,.6932642
"dist","030202","electricidad",.9514512,.0491297
"dist","030202","cocina_lena",1,0
"dist","030204","piso_tierra",.8975478,.079859
"dist","030204","agua_red_publica",.9541909,.0277848
"dist","030204","desague_red_publica",.4592715,.3521133
"dist","030204","electricidad",.978361,.0225281
"dist","030204","cocina_lena",.9740441,.0270532
"dist","030205","piso_tierra",1,0
"dist","030205","agua_red_publica",1,0
"dist","030205","desague_red_publica",0,
"dist","030205","electricidad",1,0
"dist","030205","cocina_lena",1,0
"dist","030207","piso_tierra",1,0
"dist","030207","agua_red_publica",.8614674,.1434006
"dist","030207","desague_red_publica",.1385326,.8917391
"dist","030207","electricidad",1,0
"dist","030207","cocina_lena",1,0
"dist","030208","piso_tierra",1,0
"dist","030208","agua_red_publica",.9375,.0666667
"dist","030208","desague_red_publica",.25,0
"dist","030208","electricidad",1,0
"dist","030208","cocina_lena",1,0
"dist","030209","piso_tierra",.9076657,.0736382
"dist","030209","agua_red_publica",.9538329,.035037
"dist","030209","desague_red_publica",.1782429,.5710588
"dist","030209","electricidad",1,0
"dist","030209","cocina_lena",1,0
"dist","030210","piso_tierra",1,0
"dist","030210","agua_red_publica",1,0
"dist","030210","desague_red_publica",0,
"dist","030210","electricidad",.875,0
"dist","030210","cocina_lena",1,0
"dist","030211","piso_tierra",1,0
"dist","030211","agua_red_publica",.875,0
"dist","030211","desague_red_publica",.625,0
"dist","030211","electricidad",1,0
"dist","030211","cocina_lena",1,0
"dist","030213","piso_tierra",.4451979,.1749191
"dist","030213","agua_red_publica",.9785582,.0182516
"dist","030213","desague_red_publica",.914233,.0781431
"dist","030213","electricidad",1,0
"dist","030213","cocina_lena",.6191274,.112514
"dist","030214","piso_tierra",1,0
"dist","030214","agua_red_publica",.7554814,.2338796
"dist","030214","desague_red_publica",.4470924,.6916031
"dist","030214","electricidad",.5693517,.387923
"dist","030214","cocina_lena",1,0
"dist","030215","piso_tierra",1,0
"dist","030215","agua_red_publica",.8717503,.0479572
"dist","030215","desague_red_publica",.1282497,.3259789
"dist","030215","electricidad",1,0
"dist","030215","cocina_lena",1,0
"dist","030216","piso_tierra",.4449215,.2857179
"dist","030216","agua_red_publica",.9681744,.0338422
"dist","030216","desague_red_publica",.6069634,.1431137
"dist","030216","electricidad",.9181809,.0406618
"dist","030216","cocina_lena",.8250809,.0439155
"dist","030217","piso_tierra",1,0
"dist","030217","agua_red_publica",.625,0
"dist","030217","desague_red_publica",0,
"dist","030217","electricidad",.625,0
"dist","030217","cocina_lena",1,0
"dist","030218","piso_tierra",.9570594,.0384633
"dist","030218","agua_red_publica",1,0
"dist","030218","desague_red_publica",.3258481,.8272753
"dist","030218","electricidad",.9103634,.039354
"dist","030218","cocina_lena",1,0
"dist","030219","piso_tierra",1,0
"dist","030219","agua_red_publica",.875,0
"dist","030219","desague_red_publica",0,
"dist","030219","electricidad",.875,0
"dist","030219","cocina_lena",1,0
"dist","030301","piso_tierra",.4285714,6.47e-17
"dist","030301","agua_red_publica",1,0
"dist","030301","desague_red_publica",1,0
"dist","030301","electricidad",1,0
"dist","030301","cocina_lena",1,0
"dist","030304","piso_tierra",1,0
"dist","030304","agua_red_publica",1,0
"dist","030304","desague_red_publica",.5,0
"dist","030304","electricidad",1,0
"dist","030304","cocina_lena",.875,0
"dist","030305","piso_tierra",1,0
"dist","030305","agua_red_publica",.5,0
"dist","030305","desague_red_publica",0,
"dist","030305","electricidad",.5,0
"dist","030305","cocina_lena",.75,0
"dist","030306","piso_tierra",.875,0
"dist","030306","agua_red_publica",1,0
"dist","030306","desague_red_publica",.75,0
"dist","030306","electricidad",1,0
"dist","030306","cocina_lena",1,0
"dist","030401","piso_tierra",.6213315,.1868101
"dist","030401","agua_red_publica",.9191124,.0841906
"dist","030401","desague_red_publica",.6764495,.4575695
"dist","030401","electricidad",1,0
"dist","030401","cocina_lena",.8308876,.0931301
"dist","030403","piso_tierra",.8571429,1.62e-17
"dist","030403","agua_red_publica",1,0
"dist","030403","desague_red_publica",.8571429,8.09e-18
"dist","030403","electricidad",1,0
"dist","030403","cocina_lena",.8571429,0
"dist","030404","piso_tierra",.8571429,2.43e-17
"dist","030404","agua_red_publica",1,0
"dist","030404","desague_red_publica",0,
"dist","030404","electricidad",1,0
"dist","030404","cocina_lena",1,0
"dist","030405","piso_tierra",.5,0
"dist","030405","agua_red_publica",1,0
"dist","030405","desague_red_publica",.75,0
"dist","030405","electricidad",1,0
"dist","030405","cocina_lena",1,0
"dist","030406","piso_tierra",.7433982,.336059
"dist","030406","agua_red_publica",.9391505,.0665031
"dist","030406","desague_red_publica",.4490531,.9735928
"dist","030406","electricidad",.875,8.87e-18
"dist","030406","cocina_lena",.8716991,.1432981
"dist","030407","piso_tierra",.75,0
"dist","030407","agua_red_publica",1,0
"dist","030407","desague_red_publica",1,0
"dist","030407","electricidad",1,0
"dist","030407","cocina_lena",1,0
"dist","030409","piso_tierra",1,0
"dist","030409","agua_red_publica",1,0
"dist","030409","desague_red_publica",.625,0
"dist","030409","electricidad",1,0
"dist","030409","cocina_lena",1,0
"dist","030415","piso_tierra",.7524621,.1342945
"dist","030415","agua_red_publica",.9566919,.0362336
"dist","030415","desague_red_publica",.3700758,.6846798
"dist","030415","electricidad",1,0
"dist","030415","cocina_lena",.8366162,.161048
"dist","030416","piso_tierra",.875,0
"dist","030416","agua_red_publica",.875,0
"dist","030416","desague_red_publica",0,
"dist","030416","electricidad",1,0
"dist","030416","cocina_lena",1,0
"dist","030417","piso_tierra",.625,0
"dist","030417","agua_red_publica",1,0
"dist","030417","desague_red_publica",1,0
"dist","030417","electricidad",.875,0
"dist","030417","cocina_lena",.75,0
"dist","030501","piso_tierra",.8333333,1.66e-17
"dist","030501","agua_red_publica",1,0
"dist","030501","desague_red_publica",.8333333,0
"dist","030501","electricidad",1,0
"dist","030501","cocina_lena",.6666667,0
"dist","030502","piso_tierra",.8179858,.1619454
"dist","030502","agua_red_publica",1,0
"dist","030502","desague_red_publica",1,0
"dist","030502","electricidad",.875,3.96e-18
"dist","030502","cocina_lena",.8786572,.1005087
"dist","030503","piso_tierra",.75,.1178511
"dist","030503","agua_red_publica",.9375,.0471405
